"Dist Code","Year","State Code","State Name","Dist Name","RICE HARVEST PRICE (Rs per Quintal)","PADDY HARVEST PRICE (Rs per Quintal)","WHEAT HARVEST PRICE (Rs per Quintal)","SORGHUM HARVEST PRICE (Rs per Quintal)","PEARL MILLET HARVEST PRICE (Rs per Quintal)","MAIZE HARVEST PRICE (Rs per Quintal)","FINGER MILLET HARVEST PRICE (Rs per Quintal)","BARLEY HARVEST PRICE (Rs per Quintal)","CHICKPEA HARVEST PRICE (Rs per Quintal)","PIGEONPEA HARVEST PRICE (Rs per Quintal)","GROUNDNUT HARVEST PRICE (Rs per Quintal)","SEASMUM HARVEST PRICE (Rs per Quintal)","RAPE AND MUSTARD HARVEST PRICE (Rs per Quintal)","CASTOR HARVEST PRICE (Rs per Quintal)","LINSEED HARVEST PRICE (Rs per Quintal)","SUGARCANE GUR HARVEST PRICE (Rs per Quintal)","COTTON KAPAS HARVEST PRICE (Rs per Quintal)"
"72","1980","5","Karnataka","Chitradurga","-1.0","117.3","-1.0","131.4","97.6","122.8","128.4","-1.0","403.3","333.1","368.6","382.8","443.7","527.0","-1.0","200.0","422.2"
"72","1981","5","Karnataka","Chitradurga","-1.0","115.5","-1.0","156.0","97.5","151.0","126.9","-1.0","434.9","444.4","394.0","505.3","505.5","318.1","-1.0","272.0","421.5"
"72","1982","5","Karnataka","Chitradurga","-1.0","-1.0","-1.0","150.9","125.5","-1.0","-1.0","-1.0","265.0","325.5","367.4","413.1","-1.0","227.6","-1.0","-1.0","-1.0"
"72","1983","5","Karnataka","Chitradurga","-1.0","177.5","-1.0","157.0","-1.0","-1.0","157.9","-1.0","488.0","440.4","291.0","574.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"72","1984","5","Karnataka","Chitradurga","-1.0","170.0","-1.0","232.6","-1.0","-1.0","175.0","-1.0","-1.0","350.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"72","1985","5","Karnataka","Chitradurga","-1.0","195.0","-1.0","180.6","154.4","215.0","167.1","-1.0","-1.0","374.2","450.0","641.0","571.7","305.0","-1.0","-1.0","-1.0"
"72","1986","5","Karnataka","Chitradurga","-1.0","190.0","-1.0","149.8","141.4","-1.0","148.9","-1.0","-1.0","379.6","562.5","900.6","667.0","376.4","-1.0","-1.0","544.0"
"72","1987","5","Karnataka","Chitradurga","-1.0","203.7","-1.0","159.6","-1.0","186.8","162.0","-1.0","576.5","630.3","659.0","902.3","-1.0","675.2","-1.0","-1.0","612.5"
"72","1988","5","Karnataka","Chitradurga","-1.0","227.0","-1.0","237.0","191.0","193.0","206.0","-1.0","563.0","442.0","497.0","665.0","593.0","557.0","-1.0","-1.0","532.0"
"72","1989","5","Karnataka","Chitradurga","-1.0","214.0","-1.0","269.0","182.0","196.0","196.0","-1.0","-1.0","533.0","630.0","990.0","525.0","580.0","-1.0","-1.0","-1.0"
"72","1990","5","Karnataka","Chitradurga","-1.0","235.0","-1.0","210.0","178.0","220.0","191.0","-1.0","850.0","1215.0","963.0","1297.0","604.0","590.0","-1.0","-1.0","-1.0"
"72","1991","5","Karnataka","Chitradurga","-1.0","333.0","-1.0","-1.0","288.0","302.0","269.0","-1.0","724.0","1565.0","1088.0","1308.0","1030.0","642.0","-1.0","-1.0","-1.0"
"72","1992","5","Karnataka","Chitradurga","-1.0","329.0","538.0","200.0","324.0","-1.0","298.0","-1.0","-1.0","653.0","812.0","1064.0","1200.0","-1.0","-1.0","-1.0","-1.0"
"72","1993","5","Karnataka","Chitradurga","-1.0","-1.0","-1.0","-1.0","-1.0","247.0","-1.0","-1.0","-1.0","731.0","941.0","1064.0","-1.0","1010.0","-1.0","-1.0","-1.0"
"72","1994","5","Karnataka","Chitradurga","-1.0","488.0","-1.0","-1.0","357.0","-1.0","298.0","-1.0","1256.0","1186.0","1041.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"72","1995","5","Karnataka","Chitradurga","-1.0","478.0","-1.0","634.0","374.0","-1.0","-1.0","-1.0","1130.0","-1.0","1133.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"72","1996","5","Karnataka","Chitradurga","-1.0","501.0","-1.0","460.0","315.0","388.0","347.0","-1.0","-1.0","1381.0","1247.0","1702.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"72","1997","5","Karnataka","Chitradurga","-1.0","467.0","713.0","396.0","421.0","372.0","373.0","-1.0","1289.0","1531.0","1195.0","1568.0","-1.0","1112.0","1257.0","-1.0","1887.0"
"72","1998","5","Karnataka","Chitradurga","-1.0","637.0","-1.0","383.0","293.0","-1.0","415.0","-1.0","-1.0","979.0","1305.0","1789.0","-1.0","-1.0","-1.0","-1.0","2277.0"
"72","1999","5","Karnataka","Chitradurga","-1.0","609.0","-1.0","-1.0","435.0","-1.0","438.0","-1.0","-1.0","-1.0","1275.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"72","2000","5","Karnataka","Chitradurga","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","360.0","-1.0","1371.0","-1.0","940.0","1475.0","-1.0","-1.0","-1.0","-1.0","2804.0"
"72","2001","5","Karnataka","Chitradurga","-1.0","468.0","-1.0","350.0","-1.0","406.0","-1.0","-1.0","1461.0","1335.0","1248.0","-1.0","-1.0","-1.0","-1.0","-1.0","1635.0"
"72","2002","5","Karnataka","Chitradurga","-1.0","703.0","-1.0","522.0","-1.0","510.0","463.0","-1.0","1796.0","1607.0","1653.0","-1.0","-1.0","-1.0","-1.0","-1.0","2240.0"
"72","2003","5","Karnataka","Chitradurga","-1.0","-1.0","-1.0","-1.0","-1.0","506.0","-1.0","-1.0","-1.0","-1.0","1623.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"72","2004","5","Karnataka","Chitradurga","-1.0","635.0","-1.0","520.0","467.0","464.0","460.0","-1.0","1684.0","1096.0","1575.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"72","2005","5","Karnataka","Chitradurga","-1.0","671.0","-1.0","515.0","494.0","478.0","482.0","-1.0","1511.0","1361.0","1544.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"72","2006","5","Karnataka","Chitradurga","-1.0","625.0","-1.0","616.0","-1.0","586.0","595.0","-1.0","1910.0","1193.0","1834.0","2290.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"72","2007","5","Karnataka","Chitradurga","-1.0","378.0","-1.0","651.0","-1.0","-1.0","773.0","-1.0","1947.0","-1.0","2423.0","-1.0","-1.0","-1.0","-1.0","-1.0","2471.0"
"72","2008","5","Karnataka","Chitradurga","-1.0","768.0","-1.0","664.0","-1.0","762.0","766.0","-1.0","-1.0","2395.0","2199.0","-1.0","-1.0","2508.0","-1.0","-1.0","2014.0"
"72","2009","5","Karnataka","Chitradurga","-1.0","-1.0","-1.0","-1.0","-1.0","811.0","734.0","-1.0","2031.0","3638.0","2655.0","-1.0","-1.0","2375.0","-1.0","-1.0","-1.0"
"72","2010","5","Karnataka","Chitradurga","-1.0","998.0","-1.0","-1.0","-1.0","949.0","-1.0","-1.0","-1.0","3432.0","3021.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"72","2011","5","Karnataka","Chitradurga","-1.0","-1.0","-1.0","-1.0","-1.0","926.0","838.0","-1.0","-1.0","2132.0","2723.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"72","2012","5","Karnataka","Chitradurga","-1.0","-1.0","-1.0","-1.0","-1.0","1115.0","1735.0","-1.0","3433.0","-1.0","3175.0","-1.0","-1.0","-1.0","-1.0","-1.0","4350.0"
"72","2013","5","Karnataka","Chitradurga","-1.0","-1.0","-1.0","-1.0","-1.0","1064.0","1629.0","-1.0","2017.0","-1.0","3129.0","7788.0","-1.0","-1.0","-1.0","-1.0","3008.0"
"72","2014","5","Karnataka","Chitradurga","-1.0","1100.0","1465.0","-1.0","-1.0","1235.0","1161.0","-1.0","3643.0","-1.0","4307.0","8785.0","-1.0","-1.0","-1.0","-1.0","3992.0"
"72","2015","5","Karnataka","Chitradurga","-1.0","-1.0","1465.0","-1.0","-1.0","1444.0","1422.0","-1.0","-1.0","7392.0","4464.0","5595.0","-1.0","-1.0","-1.0","-1.0","4778.0"
"72","2016","5","Karnataka","Chitradurga","-1.0","1100.0","-1.0","-1.0","-1.0","1608.0","2287.5","-1.0","6210.0","4200.0","4171.0","-1.0","-1.0","-1.0","-1.0","-1.0","5645.0"
"73","1966","5","Karnataka","Bellary","-1.0","55.5","-1.0","62.6","58.8","-1.0","-1.0","-1.0","-1.0","-1.0","152.2","-1.0","-1.0","-1.0","152.2","-1.0","129.6"
"73","1967","5","Karnataka","Bellary","-1.0","72.0","-1.0","73.2","63.4","-1.0","61.3","-1.0","-1.0","-1.0","74.6","-1.0","-1.0","-1.0","-1.0","111.5","164.0"
"73","1968","5","Karnataka","Bellary","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"73","1969","5","Karnataka","Bellary","-1.0","60.6","-1.0","62.5","64.9","-1.0","-1.0","-1.0","-1.0","-1.0","127.4","-1.0","-1.0","-1.0","-1.0","91.0","148.3"
"73","1970","5","Karnataka","Bellary","-1.0","66.6","-1.0","58.4","61.4","-1.0","-1.0","-1.0","-1.0","-1.0","142.8","-1.0","-1.0","114.6","-1.0","84.9","187.5"
"73","1971","5","Karnataka","Bellary","-1.0","76.3","-1.0","67.2","67.0","-1.0","-1.0","-1.0","-1.0","-1.0","127.6","-1.0","-1.0","-1.0","-1.0","87.9","177.8"
"73","1972","5","Karnataka","Bellary","-1.0","82.0","-1.0","86.7","85.2","82.6","-1.0","-1.0","138.5","122.6","189.8","276.5","-1.0","181.0","-1.0","119.8","203.6"
"73","1973","5","Karnataka","Bellary","-1.0","88.6","-1.0","100.4","86.9","79.8","-1.0","-1.0","142.9","137.5","200.1","279.3","-1.0","185.3","-1.0","145.5","255.8"
"73","1974","5","Karnataka","Bellary","-1.0","143.1","-1.0","151.4","150.2","121.5","-1.0","-1.0","167.5","192.5","293.6","258.8","-1.0","255.3","-1.0","131.6","334.5"
"73","1975","5","Karnataka","Bellary","-1.0","111.5","-1.0","90.9","78.0","85.0","-1.0","-1.0","-1.0","96.7","162.4","247.6","-1.0","157.6","-1.0","134.0","229.6"
"73","1976","5","Karnataka","Bellary","-1.0","108.4","-1.0","114.6","98.0","85.0","-1.0","-1.0","-1.0","236.4","314.5","248.8","-1.0","224.0","-1.0","138.0","418.8"
"73","1977","5","Karnataka","Bellary","-1.0","99.4","-1.0","69.4","75.0","95.0","-1.0","-1.0","-1.0","279.0","268.0","264.4","-1.0","268.0","-1.0","131.0","359.0"
"73","1978","5","Karnataka","Bellary","-1.0","72.6","-1.0","83.8","75.3","80.6","-1.0","-1.0","-1.0","231.5","231.8","282.8","-1.0","154.3","-1.0","116.0","477.5"
"73","1979","5","Karnataka","Bellary","-1.0","88.0","-1.0","88.0","96.0","91.0","-1.0","-1.0","300.0","265.0","306.0","423.0","-1.0","171.0","-1.0","137.0","302.0"
"73","1980","5","Karnataka","Bellary","-1.0","119.1","-1.0","123.0","108.0","109.0","-1.0","-1.0","320.0","388.0","342.0","390.0","-1.0","266.0","-1.0","217.0","478.0"
"73","1981","5","Karnataka","Bellary","-1.0","140.0","-1.0","179.0","116.0","126.0","-1.0","-1.0","-1.0","279.0","355.0","424.0","-1.0","311.0","-1.0","-1.0","-1.0"
"73","1982","5","Karnataka","Bellary","-1.0","160.8","-1.0","115.8","104.9","134.4","-1.0","-1.0","355.2","298.6","406.1","513.1","-1.0","216.3","-1.0","222.0","-1.0"
"73","1983","5","Karnataka","Bellary","-1.0","182.2","-1.0","161.8","144.6","122.4","-1.0","-1.0","440.0","453.6","495.1","596.6","-1.0","-1.0","-1.0","230.0","-1.0"
"73","1984","5","Karnataka","Bellary","-1.0","168.8","-1.0","185.6","-1.0","220.0","151.3","-1.0","-1.0","343.6","452.5","751.1","-1.0","395.0","-1.0","-1.0","-1.0"
"73","1985","5","Karnataka","Bellary","-1.0","163.9","-1.0","169.9","-1.0","180.0","-1.0","-1.0","-1.0","295.0","451.1","615.7","-1.0","-1.0","-1.0","-1.0","-1.0"
"73","1986","5","Karnataka","Bellary","-1.0","166.9","-1.0","169.0","161.6","176.0","-1.0","-1.0","-1.0","440.3","514.6","842.4","-1.0","661.0","-1.0","-1.0","513.4"
"73","1987","5","Karnataka","Bellary","-1.0","177.0","-1.0","177.0","160.2","-1.0","-1.0","-1.0","443.2","544.8","645.7","913.1","-1.0","-1.0","-1.0","-1.0","-1.0"
"73","1988","5","Karnataka","Bellary","-1.0","214.0","-1.0","305.0","191.0","207.0","-1.0","-1.0","-1.0","479.0","559.0","779.0","-1.0","650.0","779.0","-1.0","-1.0"
"73","1989","5","Karnataka","Bellary","-1.0","-1.0","-1.0","169.0","189.0","188.0","-1.0","-1.0","-1.0","484.0","606.0","1016.0","-1.0","526.0","-1.0","-1.0","-1.0"
"73","1990","5","Karnataka","Bellary","-1.0","-1.0","-1.0","213.0","178.0","189.0","-1.0","-1.0","778.0","845.0","914.0","1327.0","-1.0","549.0","-1.0","-1.0","-1.0"
"73","1991","5","Karnataka","Bellary","-1.0","-1.0","441.0","314.0","278.0","317.0","241.0","-1.0","809.0","946.0","962.0","1500.0","-1.0","595.0","-1.0","-1.0","-1.0"
"73","1992","5","Karnataka","Bellary","-1.0","-1.0","481.0","244.0","274.0","-1.0","-1.0","-1.0","-1.0","820.0","875.0","1314.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"73","1993","5","Karnataka","Bellary","-1.0","-1.0","-1.0","281.0","239.0","280.0","-1.0","-1.0","800.0","828.0","972.0","1316.0","-1.0","496.0","-1.0","-1.0","-1.0"
"73","1994","5","Karnataka","Bellary","-1.0","-1.0","-1.0","456.0","-1.0","382.0","-1.0","-1.0","1333.0","-1.0","1110.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"73","1995","5","Karnataka","Bellary","-1.0","-1.0","607.0","-1.0","-1.0","393.0","-1.0","-1.0","847.0","1902.0","1162.0","1782.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"73","1996","5","Karnataka","Bellary","-1.0","623.0","627.0","430.0","391.0","419.0","335.0","-1.0","1604.0","1550.0","1164.0","1694.0","-1.0","915.0","-1.0","-1.0","1625.0"
"73","1997","5","Karnataka","Bellary","-1.0","466.0","706.0","399.0","429.0","372.0","349.0","-1.0","1628.0","1288.0","1131.0","1599.0","-1.0","1112.0","1257.0","-1.0","1501.0"
"73","1998","5","Karnataka","Bellary","-1.0","-1.0","-1.0","494.0","446.0","-1.0","-1.0","-1.0","1287.0","1877.0","1227.0","2099.0","-1.0","-1.0","-1.0","-1.0","1760.0"
"73","1999","5","Karnataka","Bellary","-1.0","-1.0","866.0","-1.0","499.0","-1.0","-1.0","-1.0","1536.0","1610.0","1217.0","1975.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"73","2000","5","Karnataka","Bellary","-1.0","538.0","909.0","-1.0","-1.0","355.0","345.0","-1.0","1425.0","1219.0","1182.0","1453.0","-1.0","-1.0","-1.0","-1.0","1699.0"
"73","2001","5","Karnataka","Bellary","-1.0","538.0","826.0","419.0","417.0","411.0","331.0","-1.0","1568.0","1506.0","1210.0","1812.0","-1.0","-1.0","901.0","-1.0","1483.0"
"73","2002","5","Karnataka","Bellary","-1.0","-1.0","860.0","535.0","430.0","496.0","366.0","-1.0","-1.0","1459.0","1341.0","-1.0","-1.0","-1.0","-1.0","-1.0","1722.0"
"73","2003","5","Karnataka","Bellary","-1.0","800.0","827.0","549.0","553.0","489.0","553.0","-1.0","1296.0","-1.0","1608.0","-1.0","-1.0","-1.0","-1.0","-1.0","2032.0"
"73","2004","5","Karnataka","Bellary","-1.0","801.0","-1.0","480.0","475.0","545.0","-1.0","-1.0","690.0","1036.0","1673.0","-1.0","-1.0","-1.0","-1.0","-1.0","1715.0"
"73","2005","5","Karnataka","Bellary","-1.0","804.0","-1.0","473.0","470.0","544.0","-1.0","-1.0","625.0","2024.0","1717.0","-1.0","-1.0","-1.0","-1.0","-1.0","1834.0"
"73","2006","5","Karnataka","Bellary","-1.0","746.0","1005.0","701.0","660.0","653.0","653.0","-1.0","2049.0","1804.0","2031.0","-1.0","-1.0","-1.0","-1.0","-1.0","2205.0"
"73","2007","5","Karnataka","Bellary","-1.0","942.0","1019.0","709.0","-1.0","730.0","642.0","-1.0","2205.0","2192.0","2388.0","-1.0","-1.0","-1.0","-1.0","-1.0","2385.0"
"73","2008","5","Karnataka","Bellary","-1.0","1138.0","1020.0","801.0","745.0","789.0","715.0","-1.0","2007.0","2895.0","2279.0","4517.0","-1.0","2508.0","-1.0","-1.0","2531.0"
"73","2009","5","Karnataka","Bellary","-1.0","1076.0","-1.0","1053.0","783.0","800.0","730.0","-1.0","1835.0","4172.0","2476.0","3599.0","-1.0","2671.0","-1.0","-1.0","2581.0"
"73","2010","5","Karnataka","Bellary","-1.0","966.0","-1.0","-1.0","923.0","886.0","-1.0","-1.0","2618.0","3120.0","3210.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"73","2011","5","Karnataka","Bellary","-1.0","-1.0","-1.0","2933.0","1005.0","1127.0","862.0","-1.0","3623.0","3128.0","3948.0","4836.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"73","2012","5","Karnataka","Bellary","-1.0","-1.0","-1.0","-1.0","1262.0","1280.0","-1.0","-1.0","3498.0","3604.0","4397.0","-1.0","-1.0","-1.0","-1.0","-1.0","4290.0"
"73","2013","5","Karnataka","Bellary","-1.0","-1.0","-1.0","-1.0","1297.0","1230.0","1355.0","-1.0","2597.0","4042.0","3396.0","-1.0","-1.0","-1.0","-1.0","-1.0","4600.0"
"73","2014","5","Karnataka","Bellary","-1.0","-1.0","-1.0","-1.0","1123.0","1175.0","1271.0","-1.0","3931.0","4492.0","4387.0","-1.0","-1.0","-1.0","-1.0","-1.0","3778.0"
"73","2015","5","Karnataka","Bellary","-1.0","1476.0","-1.0","1427.0","1473.0","1423.0","1375.0","-1.0","-1.0","6048.0","4721.0","5133.0","-1.0","-1.0","-1.0","-1.0","4266.0"
"73","2016","5","Karnataka","Bellary","-1.0","1913.5","-1.0","1749.33","1529.0","1504.0","1784.0","-1.0","5577.0","4025.0","4655.0","5133.0","-1.0","-1.0","-1.0","-1.0","4266.0"
"74","1966","5","Karnataka","Dharwad","-1.0","65.6","135.4","68.4","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","139.1","-1.0","-1.0","-1.0","-1.0","-1.0","214.0"
"74","1967","5","Karnataka","Dharwad","-1.0","75.3","121.5","74.0","-1.0","-1.0","-1.0","-1.0","135.0","79.0","86.0","165.0","215.0","-1.0","-1.0","-1.0","139.3"
"74","1968","5","Karnataka","Dharwad","-1.0","74.0","119.0","72.5","-1.0","-1.0","-1.0","-1.0","140.0","63.0","115.5","184.0","220.0","-1.0","98.0","-1.0","182.5"
"74","1969","5","Karnataka","Dharwad","-1.0","64.5","93.0","74.0","-1.0","-1.0","-1.0","-1.0","115.0","135.0","116.0","184.0","-1.0","-1.0","130.0","-1.0","211.0"
"74","1970","5","Karnataka","Dharwad","-1.0","68.7","101.2","79.3","-1.0","-1.0","-1.0","-1.0","91.1","86.5","134.0","198.9","95.0","-1.0","127.4","-1.0","258.2"
"74","1971","5","Karnataka","Dharwad","-1.0","74.0","103.1","68.5","-1.0","-1.0","-1.0","-1.0","131.8","83.3","101.3","157.5","-1.0","-1.0","131.8","-1.0","202.4"
"74","1972","5","Karnataka","Dharwad","-1.0","92.7","130.6","106.5","-1.0","-1.0","82.4","-1.0","165.1","144.3","186.8","250.3","-1.0","-1.0","170.7","-1.0","230.8"
"74","1973","5","Karnataka","Dharwad","-1.0","108.0","240.0","93.5","-1.0","-1.0","104.0","-1.0","215.0","139.0","238.0","358.0","-1.0","-1.0","265.0","-1.0","392.0"
"74","1974","5","Karnataka","Dharwad","-1.0","120.1","192.6","120.1","-1.0","-1.0","-1.0","-1.0","197.5","151.9","208.4","356.4","-1.0","-1.0","203.5","-1.0","259.5"
"74","1975","5","Karnataka","Dharwad","-1.0","107.2","151.5","124.8","-1.0","-1.0","86.3","-1.0","202.8","96.8","130.3","-1.0","-1.0","-1.0","-1.0","-1.0","276.2"
"74","1976","5","Karnataka","Dharwad","-1.0","101.0","194.5","126.3","-1.0","-1.0","100.7","-1.0","178.0","145.1","210.4","-1.0","-1.0","-1.0","-1.0","-1.0","418.0"
"74","1977","5","Karnataka","Dharwad","-1.0","90.4","171.1","123.7","-1.0","-1.0","86.7","-1.0","239.1","226.3","138.8","-1.0","-1.0","-1.0","-1.0","-1.0","383.3"
"74","1978","5","Karnataka","Dharwad","-1.0","91.3","184.5","125.6","-1.0","-1.0","75.4","-1.0","253.1","247.6","164.6","-1.0","-1.0","-1.0","-1.0","-1.0","394.0"
"74","1979","5","Karnataka","Dharwad","-1.0","97.0","174.0","112.0","-1.0","-1.0","78.0","-1.0","266.0","253.0","260.9","-1.0","-1.0","-1.0","-1.0","-1.0","300.0"
"74","1980","5","Karnataka","Dharwad","-1.0","124.9","198.6","153.6","-1.0","-1.0","111.3","-1.0","314.1","272.9","342.3","-1.0","-1.0","-1.0","-1.0","-1.0","437.6"
"74","1981","5","Karnataka","Dharwad","-1.0","137.0","210.1","131.0","-1.0","-1.0","127.3","-1.0","322.7","244.0","391.0","-1.0","-1.0","-1.0","-1.0","-1.0","348.5"
"74","1982","5","Karnataka","Dharwad","-1.0","132.8","246.2","139.2","251.9","-1.0","126.4","-1.0","291.1","291.0","395.2","-1.0","-1.0","-1.0","-1.0","-1.0","427.9"
"74","1983","5","Karnataka","Dharwad","-1.0","175.8","253.9","155.8","-1.0","-1.0","153.7","-1.0","-1.0","-1.0","396.9","-1.0","-1.0","-1.0","-1.0","-1.0","484.6"
"74","1984","5","Karnataka","Dharwad","-1.0","157.5","223.9","167.3","-1.0","-1.0","148.1","-1.0","453.9","426.5","382.0","-1.0","-1.0","379.4","-1.0","-1.0","460.3"
"74","1985","5","Karnataka","Dharwad","-1.0","205.7","287.8","196.8","135.8","-1.0","-1.0","-1.0","510.0","338.8","400.2","581.7","-1.0","285.0","-1.0","-1.0","399.2"
"74","1986","5","Karnataka","Dharwad","-1.0","195.8","284.3","-1.0","-1.0","-1.0","132.0","-1.0","427.0","-1.0","463.6","-1.0","-1.0","-1.0","-1.0","-1.0","492.1"
"74","1987","5","Karnataka","Dharwad","-1.0","197.0","273.3","194.0","-1.0","170.0","-1.0","-1.0","482.6","597.0","628.0","934.0","-1.0","642.2","-1.0","-1.0","611.0"
"74","1988","5","Karnataka","Dharwad","-1.0","224.0","389.0","346.0","-1.0","184.0","-1.0","-1.0","661.0","473.0","472.0","716.0","-1.0","525.0","558.0","-1.0","438.0"
"74","1989","5","Karnataka","Dharwad","-1.0","228.0","319.0","311.0","-1.0","178.0","189.0","-1.0","670.0","548.0","570.0","841.0","-1.0","626.0","646.0","-1.0","501.0"
"74","1990","5","Karnataka","Dharwad","-1.0","249.0","457.0","280.0","-1.0","194.0","-1.0","-1.0","737.0","671.0","866.0","1341.0","-1.0","655.0","855.0","-1.0","-1.0"
"74","1991","5","Karnataka","Dharwad","-1.0","281.0","500.0","-1.0","-1.0","-1.0","-1.0","-1.0","719.0","709.0","1069.0","-1.0","-1.0","701.0","-1.0","-1.0","-1.0"
"74","1992","5","Karnataka","Dharwad","-1.0","318.0","435.0","375.0","-1.0","-1.0","282.0","-1.0","-1.0","684.0","801.0","1371.0","-1.0","593.0","837.0","-1.0","1048.0"
"74","1993","5","Karnataka","Dharwad","-1.0","331.0","-1.0","251.0","-1.0","216.0","-1.0","-1.0","1086.0","844.0","854.0","1163.0","-1.0","756.0","940.0","-1.0","1359.0"
"74","1994","5","Karnataka","Dharwad","-1.0","401.0","480.0","342.0","-1.0","-1.0","314.0","-1.0","1059.0","-1.0","981.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"74","1995","5","Karnataka","Dharwad","-1.0","406.0","-1.0","629.0","-1.0","390.0","352.0","-1.0","971.0","-1.0","1033.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"74","1996","5","Karnataka","Dharwad","-1.0","508.0","650.0","502.0","-1.0","406.0","378.0","-1.0","1427.0","-1.0","1214.0","-1.0","-1.0","-1.0","-1.0","-1.0","1590.0"
"74","1997","5","Karnataka","Dharwad","-1.0","480.0","706.0","537.0","421.0","372.0","313.0","-1.0","1289.0","1547.0","1170.0","1514.0","-1.0","1112.0","1230.0","-1.0","1867.0"
"74","1998","5","Karnataka","Dharwad","-1.0","483.0","866.0","803.0","-1.0","391.0","283.0","-1.0","1106.0","1333.0","1194.0","1885.0","-1.0","1405.0","-1.0","-1.0","1914.0"
"74","1999","5","Karnataka","Dharwad","-1.0","551.0","752.0","800.0","-1.0","-1.0","-1.0","-1.0","1398.0","-1.0","1175.0","-1.0","-1.0","-1.0","-1.0","-1.0","1479.0"
"74","2000","5","Karnataka","Dharwad","-1.0","543.0","771.0","499.0","-1.0","-1.0","-1.0","-1.0","1641.0","-1.0","1023.0","-1.0","-1.0","-1.0","976.0","-1.0","-1.0"
"74","2001","5","Karnataka","Dharwad","-1.0","530.0","787.0","545.0","-1.0","486.0","-1.0","-1.0","1583.0","-1.0","1114.0","-1.0","-1.0","-1.0","-1.0","-1.0","1749.0"
"74","2002","5","Karnataka","Dharwad","-1.0","522.0","782.0","597.0","-1.0","-1.0","-1.0","-1.0","1571.0","-1.0","1459.0","-1.0","-1.0","-1.0","-1.0","-1.0","2076.0"
"74","2003","5","Karnataka","Dharwad","-1.0","-1.0","-1.0","502.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1474.0","-1.0","-1.0","-1.0","-1.0","-1.0","2892.0"
"74","2004","5","Karnataka","Dharwad","-1.0","-1.0","908.0","603.0","-1.0","502.0","-1.0","-1.0","1680.0","-1.0","1555.0","-1.0","-1.0","-1.0","-1.0","-1.0","2004.0"
"74","2005","5","Karnataka","Dharwad","-1.0","-1.0","785.0","606.0","-1.0","516.0","-1.0","-1.0","1836.0","-1.0","1538.0","-1.0","-1.0","-1.0","-1.0","-1.0","1866.0"
"74","2006","5","Karnataka","Dharwad","-1.0","603.0","1069.0","658.0","-1.0","688.0","530.0","-1.0","2143.0","-1.0","1694.0","-1.0","-1.0","-1.0","-1.0","-1.0","2009.0"
"74","2007","5","Karnataka","Dharwad","-1.0","378.0","1187.0","1030.0","-1.0","751.0","-1.0","-1.0","2372.0","-1.0","2415.0","-1.0","-1.0","-1.0","-1.0","-1.0","2244.0"
"74","2008","5","Karnataka","Dharwad","-1.0","913.0","1218.0","851.0","-1.0","789.0","-1.0","-1.0","2200.0","2544.0","2100.0","-1.0","-1.0","2508.0","-1.0","-1.0","2513.0"
"74","2009","5","Karnataka","Dharwad","-1.0","985.0","1431.0","860.0","-1.0","776.0","-1.0","-1.0","2039.0","-1.0","2257.0","-1.0","-1.0","2375.0","-1.0","-1.0","2501.0"
"74","2010","5","Karnataka","Dharwad","-1.0","1124.0","1305.0","1311.0","-1.0","949.0","-1.0","-1.0","2217.0","-1.0","2862.0","-1.0","-1.0","-1.0","-1.0","-1.0","4018.0"
"74","2011","5","Karnataka","Dharwad","-1.0","959.0","1394.0","1974.0","-1.0","1020.0","-1.0","-1.0","3451.0","2225.0","3212.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"74","2012","5","Karnataka","Dharwad","-1.0","1380.0","2121.0","1701.0","-1.0","1578.0","-1.0","-1.0","4167.0","2250.0","4814.0","-1.0","-1.0","-1.0","-1.0","-1.0","4714.0"
